,BALBOA LAKE MGD,J GARDEN MGD,WILDLIFE LAKE MGD,SOUTH CHANNEL WEIR MGD,Datetime
16775,12.52657585,4.355012661,4.731478422,0.0,2019-08-30 23:00:00
16776,12.54160201,4.334604275,4.730489109,0.0,2019-08-31 00:00:00
16777,12.54560902,4.331595108,4.727283303,0.0,2019-08-31 01:00:00
16778,12.56532638,4.307841018,4.7219632,0.0,2019-08-31 02:00:00
16779,9.420719372,4.245200672,4.709164961,0.0,2019-08-31 03:00:00
16780,5.353591175,4.282241518,4.725969961,0.0,2019-08-31 04:00:00
16781,10.78584683,4.307005556,4.732159776,0.984016418,2019-08-31 05:00:00
16782,16.73207326,4.246937148,4.722682291,0.0,2019-08-31 06:00:00
16783,16.71818952,4.244222399,4.720482857,0.0,2019-08-31 07:00:00
16784,16.72479825,4.249175251,4.726626269,0.0,2019-08-31 08:00:00
16785,16.71952921,4.260677281,4.745697139,0.0,2019-08-31 09:00:00
16786,16.70300444,4.306218909,4.779430864,0.0,2019-08-31 10:00:00
16787,16.7217505,4.332407164,4.800266575,0.0,2019-08-31 11:00:00
16788,16.71131214,4.281527456,4.820386017,0.002504098,2019-08-31 12:00:00
16789,16.69335763,4.280631512,4.809225847,0.0,2019-08-31 13:00:00
16790,14.96644422,4.271049195,4.773339761,0.0,2019-08-31 14:00:00
16791,13.42175982,4.308579255,4.775871654,0.000366651,2019-08-31 15:00:00
16792,16.75891536,4.328997769,4.785353897,0.0,2019-08-31 16:00:00
16793,16.72227729,4.283868323,4.782713352,0.0,2019-08-31 17:00:00
16794,16.74019648,4.283510012,4.780548285,0.000551368,2019-08-31 18:00:00
16795,16.7573426,4.28574588,4.769487596,0.0,2019-08-31 19:00:00
16796,16.73846057,4.286515041,4.761752013,7.86383e-06,2019-08-31 20:00:00
16797,16.71145519,4.328745561,4.750678253,0.0,2019-08-31 21:00:00
16798,13.27177493,4.306368849,4.740878693,0.0,2019-08-31 22:00:00
16799,13.22687438,4.268454121,4.738196385,0.0,2019-08-31 23:00:00
16800,13.19852983,4.270923532,4.74004521,0.0,2019-09-01 00:00:00
16801,13.20647938,4.266504363,4.734243006,0.0,2019-09-01 01:00:00
16802,13.20632151,4.268540307,4.733599207,0.0,2019-09-01 02:00:00
16803,13.17181843,4.326674703,4.73312464,0.059088094,2019-09-01 03:00:00
16804,16.00083468,4.317639741,4.735876131,0.116211466,2019-09-01 04:00:00
16805,16.67004087,4.280638985,4.735115118,0.0,2019-09-01 05:00:00
16806,16.68389813,4.288761185,4.731548038,0.0,2019-09-01 06:00:00
16807,16.67592143,4.292926443,4.728031733,0.0,2019-09-01 07:00:00
16808,16.7131547,4.28946319,4.729275145,0.0,2019-09-01 08:00:00
16809,16.71151841,4.350580246,4.747635044,0.00286265,2019-09-01 09:00:00
16810,16.7137463,4.351548341,4.780622361,0.002764477,2019-09-01 10:00:00
16811,16.72670092,4.324979439,4.801844612,0.0,2019-09-01 11:00:00
16812,16.71892528,4.32702524,4.821236375,0.0,2019-09-01 12:00:00
16813,16.71634716,4.339346924,4.817273077,0.0,2019-09-01 13:00:00
16814,16.74352619,4.341941303,4.800554468,0.021116457,2019-09-01 14:00:00
16815,16.77432519,4.383690898,4.788816489,0.028272339,2019-09-01 15:00:00
16816,16.79336291,4.364547047,4.788163894,0.0,2019-09-01 16:00:00
16817,16.78861859,4.338313226,4.787779168,0.0,2019-09-01 17:00:00
16818,15.87548899,4.328753513,4.771695772,0.0,2019-09-01 18:00:00
16819,13.23942862,4.316349363,4.75010568,0.0,2019-09-01 19:00:00
16820,13.25825933,4.305849648,4.732617554,0.0,2019-09-01 20:00:00
16821,13.26600257,4.346326239,4.739352685,0.16288349,2019-09-01 21:00:00
16822,13.92508633,4.367408188,4.745292938,0.165134958,2019-09-01 22:00:00
16823,16.81338859,4.320498386,4.741354203,0.0,2019-09-01 23:00:00
16824,15.1428282,4.312129826,4.732588109,0.0,2019-09-02 00:00:00
16825,12.53921509,4.314248869,4.736045764,0.0,2019-09-02 01:00:00
16826,12.52882474,4.318611094,4.734166018,0.0,2019-09-02 02:00:00
16827,12.50754635,4.325574993,4.731324264,0.0,2019-09-02 03:00:00
16828,12.49851379,4.377249863,4.728465232,0.0,2019-09-02 04:00:00
16829,16.28171898,4.333987205,4.735198073,0.028615179,2019-09-02 05:00:00
16830,16.81079095,4.31662441,4.736552711,0.0,2019-09-02 06:00:00
16831,16.81403722,4.32033872,4.7364364,0.0,2019-09-02 07:00:00
16832,16.82970017,4.314759185,4.736747604,0.0,2019-09-02 08:00:00
16833,16.82604116,4.326770847,4.754763843,0.0,2019-09-02 09:00:00
16834,16.84178712,4.405382086,4.788318854,0.046577088,2019-09-02 10:00:00
16835,16.803087,4.388604365,4.810421015,0.0,2019-09-02 11:00:00
16836,16.80044267,4.352994377,4.826900619,0.0,2019-09-02 12:00:00
16837,16.80672238,4.359419095,4.821384038,0.023622536,2019-09-02 13:00:00
16838,16.79940288,4.352050082,4.807137439,0.0,2019-09-02 14:00:00
16839,15.01470948,4.343850983,4.794882983,0.0,2019-09-02 15:00:00
16840,13.14246151,4.363352055,4.7847791,0.0,2019-09-02 16:00:00
16841,13.15794268,4.390447447,4.778558703,0.0,2019-09-02 17:00:00
16842,15.10779381,4.336211479,4.783026616,0.073437019,2019-09-02 18:00:00
16843,16.79432693,4.342537199,4.78086046,0.0,2019-09-02 19:00:00
16844,16.75851465,4.338457685,4.769576012,0.005789709,2019-09-02 20:00:00
16845,16.76299199,4.297830328,4.764760751,0.0,2019-09-02 21:00:00
16846,16.33044793,4.259694031,4.751853698,0.0,2019-09-02 22:00:00
16847,13.27328687,5.08174006,4.748344224,0.0,2019-09-02 23:00:00
16848,13.26971583,5.312965504,4.749200627,0.0,2019-09-03 00:00:00
16849,13.2709318,5.274266411,4.747730771,0.0,2019-09-03 01:00:00
16850,13.22597206,5.297571158,4.747840009,0.0,2019-09-03 02:00:00
16851,13.19922807,3.389414408,4.745224008,0.0,2019-09-03 03:00:00
16852,13.21211448,0.081452001,4.747131191,0.0,2019-09-03 04:00:00
16853,13.17539881,0.087505877,4.74681459,0.0,2019-09-03 05:00:00
16854,13.19912287,0.084341251,4.751894243,1.681140377,2019-09-03 06:00:00
16855,13.16919763,0.076382114,4.75735079,3.103715607,2019-09-03 07:00:00
16856,13.14571953,0.065168932,4.759728566,5.399993115,2019-09-03 08:00:00
16857,15.66991819,0.111466263,4.769391737,3.830379755,2019-09-03 09:00:00
16858,16.76234907,0.189951486,4.800692581,3.389068793,2019-09-03 10:00:00
16859,16.77006542,0.458104084,4.822871789,1.592848613,2019-09-03 11:00:00
16860,16.78318132,0.71717769,4.834192848,0.0,2019-09-03 12:00:00
16861,16.4830386,4.193507227,4.813031565,0.0,2019-09-03 13:00:00
16862,15.2592964,4.225019489,4.806549912,0.01004496,2019-09-03 14:00:00
16863,16.81701853,4.256165687,4.795444132,0.0,2019-09-03 15:00:00
16864,16.82190662,4.20320544,4.796167813,0.0,2019-09-03 16:00:00
16865,16.84388764,4.206437992,4.79407602,0.0,2019-09-03 17:00:00
16866,16.8405666,4.20504341,4.791354632,0.051748835,2019-09-03 18:00:00
16867,16.84509568,4.202609375,4.782160991,0.01594982,2019-09-03 19:00:00
16868,13.42945835,4.201617987,4.774048367,0.0,2019-09-03 20:00:00
16869,13.29627919,4.195496604,4.766417712,0.0,2019-09-03 21:00:00
16870,13.30631937,4.227444861,4.762753934,0.0,2019-09-03 22:00:00
16871,13.30390758,4.231657936,4.760980376,0.0,2019-09-03 23:00:00
16872,13.27422863,4.190671051,4.756886528,0.0,2019-09-04 00:00:00
16873,13.2839782,4.189283207,4.754822695,0.0,2019-09-04 01:00:00
16874,14.765715,4.187304068,4.752617175,0.163296151,2019-09-04 02:00:00
16875,16.84582577,4.190944619,4.747819746,0.003142532,2019-09-04 03:00:00
16876,16.85150433,4.192954534,4.74897523,0.011690754,2019-09-04 04:00:00
16877,15.32955389,4.203673803,4.736746679,0.0,2019-09-04 05:00:00
16878,12.45715624,4.247519203,4.731791857,0.0,2019-09-04 06:00:00
16879,12.48641334,4.210221263,4.73524792,0.0,2019-09-04 07:00:00
16880,12.48183987,4.211204045,4.750262116,1.750654597,2019-09-04 08:00:00
16881,12.47099468,4.224417686,4.768492564,3.056283629,2019-09-04 09:00:00
16882,15.55038702,4.240468708,4.800835687,1.037689065,2019-09-04 10:00:00
16883,16.84697301,4.253134698,4.821119968,0.034697778,2019-09-04 11:00:00
16884,16.84278831,4.304753378,4.845839232,0.001535924,2019-09-04 12:00:00
16885,16.81854962,4.293841282,4.833476644,0.11745958,2019-09-04 13:00:00
16886,16.69544374,4.244000851,4.794594317,0.0,2019-09-04 14:00:00
16887,12.46012962,4.231329502,4.780847475,0.0,2019-09-04 15:00:00
16888,12.47708789,4.250176889,4.797748759,0.23929725,2019-09-04 16:00:00
16889,13.27138966,4.254826861,4.804588857,0.277592159,2019-09-04 17:00:00
16890,16.81435122,4.300020045,4.797343063,0.0,2019-09-04 18:00:00
16891,16.81640147,4.284719994,4.7828822,0.0,2019-09-04 19:00:00
16892,16.83303968,4.237549726,4.770869682,0.0,2019-09-04 20:00:00
16893,16.83949869,4.238182951,4.761499453,0.039175578,2019-09-04 21:00:00
16894,16.83451267,4.224994317,4.746361342,0.0,2019-09-04 22:00:00
16895,13.67051604,4.228972876,4.747070951,0.0,2019-09-04 23:00:00
16896,13.31751062,4.29247747,4.759095494,0.0,2019-09-05 00:00:00
16897,13.25618624,4.27687911,4.757150823,0.0,2019-09-05 01:00:00
16898,13.2606763,4.242627854,4.754196802,0.0,2019-09-05 02:00:00
16899,13.21352757,4.246737728,4.753033555,0.0,2019-09-05 03:00:00
16900,13.2652739,4.246581001,4.749740741,0.0,2019-09-05 04:00:00
16901,13.19096261,4.241939843,4.744033198,3.93039e-05,2019-09-05 05:00:00
16902,13.23284968,4.300024716,4.754461087,0.013687943,2019-09-05 06:00:00
16903,13.2172964,4.283206393,4.757945812,0.041499686,2019-09-05 07:00:00
16904,13.19263456,4.250571743,4.761933584,0.336786046,2019-09-05 08:00:00
16905,13.17513943,4.253826652,4.771759245,0.083593385,2019-09-05 09:00:00
16906,13.19334073,4.265418049,4.796731376,2.019894469,2019-09-05 10:00:00
16907,13.15465866,4.270057144,4.820733665,0.0,2019-09-05 11:00:00
16908,13.15662813,4.330301874,4.839399254,0.0,2019-09-05 12:00:00
16909,13.16878379,4.308951011,4.83138058,0.0,2019-09-05 13:00:00
16910,13.16962861,4.284109442,4.825252485,0.429423333,2019-09-05 14:00:00
16911,14.18097013,4.283839378,4.807269433,0.172416804,2019-09-05 15:00:00
16912,16.72688719,4.275531533,4.803712391,0.0,2019-09-05 16:00:00
16913,16.75211636,4.305353609,4.800003707,0.004988775,2019-09-05 17:00:00
16914,16.77226017,4.343918824,4.799782291,0.0,2019-09-05 18:00:00
16915,16.79108399,4.284640863,4.790502327,1.43984e-05,2019-09-05 19:00:00
16916,15.59960933,4.277835331,4.767939973,0.0,2019-09-05 20:00:00
16917,12.47256306,4.279380768,4.771995528,0.0,2019-09-05 21:00:00
16918,12.44104535,4.281621829,4.768386781,0.0,2019-09-05 22:00:00
16919,12.35249363,4.335170528,4.766409761,0.0,2019-09-05 23:00:00
16920,12.33183859,4.326770989,4.764864963,0.0,2019-09-06 00:00:00
16921,12.33576081,4.285209346,4.761544101,0.0,2019-09-06 01:00:00
16922,12.33947482,4.287404969,4.757515497,0.0,2019-09-06 02:00:00
16923,12.34321223,4.289078475,4.756708594,0.0,2019-09-06 03:00:00
16924,12.33225031,4.290319299,4.75686706,0.890013112,2019-09-06 04:00:00
16925,13.48709968,4.340023693,4.761283941,1.127944961,2019-09-06 05:00:00
16926,16.78762855,4.304338488,4.751626003,0.0,2019-09-06 06:00:00
16927,16.80228871,4.284794887,4.752549642,0.0,2019-09-06 07:00:00
16928,16.81897767,4.291843736,4.751910249,0.0,2019-09-06 08:00:00
16929,16.81602636,4.300568177,4.757313738,0.0,2019-09-06 09:00:00
16930,16.81078557,4.349502838,4.788947497,0.0,2019-09-06 10:00:00
16931,16.79248929,4.38781446,4.815800635,0.107768334,2019-09-06 11:00:00
16932,16.80059619,4.351984366,4.849513739,0.109764896,2019-09-06 12:00:00
16933,16.79332262,4.415145357,4.836922681,0.044356762,2019-09-06 13:00:00
16934,16.80542559,4.413204514,4.818281783,0.010376748,2019-09-06 14:00:00
16935,16.80416777,4.362137489,4.806267024,0.001281962,2019-09-06 15:00:00
16936,16.7860068,4.348328156,4.794087839,0.01569049,2019-09-06 16:00:00
16937,14.70500318,4.339392339,4.782707523,0.0,2019-09-06 17:00:00
16938,12.45450708,4.345941296,4.789190632,0.0,2019-09-06 18:00:00
16939,15.76701787,4.401277676,4.790347598,0.084651258,2019-09-06 19:00:00
16940,16.75179239,4.40219033,4.786110528,0.037605587,2019-09-06 20:00:00
16941,16.7499366,4.347578799,4.776139115,0.00939951,2019-09-06 21:00:00
16942,16.75404696,4.344259859,4.7716818,0.0102654,2019-09-06 22:00:00
16943,16.75966797,4.334361151,4.760337663,0.0,2019-09-06 23:00:00
16944,13.63294723,4.377855409,4.764065501,0.0,2019-09-07 00:00:00
16945,12.44993505,4.400420841,4.762205544,0.0,2019-09-07 01:00:00
16946,12.44285785,4.338805837,4.758362748,0.0,2019-09-07 02:00:00
16947,12.4326712,4.3374707,4.74936471,0.0,2019-09-07 03:00:00
16948,12.43629441,4.341296466,4.748854987,0.0,2019-09-07 04:00:00
16949,12.78538735,4.383522446,4.757161439,0.360984203,2019-09-07 05:00:00
16950,16.74289217,4.402103299,4.754569151,0.0,2019-09-07 06:00:00
16951,16.7311412,4.343641144,4.751370308,0.0,2019-09-07 07:00:00
16952,16.7199009,4.337474944,4.751207124,0.0,2019-09-07 08:00:00
16953,16.73536682,4.345497599,4.767147019,0.006801876,2019-09-07 09:00:00
16954,16.72285601,4.404187247,4.802500073,1.85528e-05,2019-09-07 10:00:00
16955,16.71022999,4.423433256,4.821273418,0.173913763,2019-09-07 11:00:00
16956,16.69960172,4.366877099,4.841767152,0.054514882,2019-09-07 12:00:00
16957,16.73177084,4.366586053,4.830001819,0.076772903,2019-09-07 13:00:00
16958,16.76038557,4.365596755,4.818051497,0.114793461,2019-09-07 14:00:00
16959,16.77122671,4.411552654,4.805053287,9.52537e-05,2019-09-07 15:00:00
16960,16.77140906,4.386138369,4.802818865,0.0,2019-09-07 16:00:00
16961,16.78079607,4.35800857,4.797046941,0.0,2019-09-07 17:00:00
16962,16.78977383,4.352714147,4.787885389,0.0,2019-09-07 18:00:00
16963,16.79427429,4.379515029,4.782061514,0.000845172,2019-09-07 19:00:00
16964,14.50772836,4.404896855,4.769564317,0.0,2019-09-07 20:00:00
16965,13.26088823,4.352628195,4.762776337,0.0,2019-09-07 21:00:00
16966,13.21816846,4.334161441,4.755680749,0.0,2019-09-07 22:00:00
16967,13.19555636,4.336348988,4.752105143,0.0,2019-09-07 23:00:00
16968,13.19188152,4.349388272,4.749258129,0.0,2019-09-08 00:00:00
16969,13.17708368,4.392682484,4.748704391,0.0,2019-09-08 01:00:00
16970,13.22064572,4.349068794,4.746998878,0.0,2019-09-08 02:00:00
16971,14.89275451,4.332380949,4.747663166,1.333169215,2019-09-08 03:00:00
16972,16.75500203,4.327997387,4.744524223,0.003554965,2019-09-08 04:00:00
16973,16.78666459,4.343455203,4.74547707,0.005729219,2019-09-08 05:00:00
16974,16.77534503,4.382141011,4.742089303,0.0,2019-09-08 06:00:00
16975,16.81581969,4.339168193,4.73987817,0.0,2019-09-08 07:00:00
16976,16.81360854,4.318111924,4.737382063,0.0,2019-09-08 08:00:00
16977,16.82260849,4.329986,4.755743703,0.0,2019-09-08 09:00:00
16978,16.81321166,4.352557504,4.78928588,0.097851039,2019-09-08 10:00:00
16979,16.80215986,4.406760141,4.809844843,0.395271011,2019-09-08 11:00:00
16980,16.80442539,4.383073237,4.832974175,0.141914544,2019-09-08 12:00:00
16981,16.79264874,4.342658223,4.821905879,0.207602411,2019-09-08 13:00:00
16982,16.77597596,4.338388432,4.801965821,0.045129575,2019-09-08 14:00:00
16983,16.77866101,4.3361681,4.786392256,3.40715e-05,2019-09-08 15:00:00
16984,16.77493365,4.360315091,4.78244028,0.0,2019-09-08 16:00:00
16985,16.77381357,4.372471208,4.777396241,0.0,2019-09-08 17:00:00
16986,16.75633083,4.318477232,4.757394302,0.0,2019-09-08 18:00:00
16987,14.25799329,4.301273963,4.725487356,0.0,2019-09-08 19:00:00
16988,13.27038548,4.31306954,4.736519268,0.159941653,2019-09-08 20:00:00
16989,16.78064295,4.323703981,4.755534411,0.0,2019-09-08 21:00:00
16990,16.74321588,4.371237932,4.754419464,0.024020953,2019-09-08 22:00:00
16991,16.75388491,4.368731459,4.741025854,0.087897477,2019-09-08 23:00:00
16992,16.76442278,4.312451059,4.735453786,0.0,2019-09-09 00:00:00
16993,14.51844482,4.315786713,4.733626793,0.0,2019-09-09 01:00:00
16994,13.17775498,4.322560085,4.741116473,0.0,2019-09-09 02:00:00
16995,13.19194086,4.320520496,4.73710432,0.0,2019-09-09 03:00:00
16996,13.18936016,4.35563521,4.734086704,0.0,2019-09-09 04:00:00
16997,13.17287928,4.367264194,4.732283621,0.321660647,2019-09-09 05:00:00
16998,13.1596017,4.318350013,4.742759962,0.02466933,2019-09-09 06:00:00
16999,13.16512994,4.318298286,4.740391568,0.179011835,2019-09-09 07:00:00
17000,13.1301049,4.322122906,4.743697643,2.173966114,2019-09-09 08:00:00
17001,13.66899797,4.334453902,4.753884096,2.735610832,2019-09-09 09:00:00
17002,16.71535452,4.395430763,4.785269262,0.189255419,2019-09-09 10:00:00
17003,16.76324492,4.393549187,4.807829195,0.090348999,2019-09-09 11:00:00
17004,16.76726455,4.346683025,4.826689898,0.224866955,2019-09-09 12:00:00
17005,16.75142951,4.346805373,4.823058246,0.275991216,2019-09-09 13:00:00
17006,16.80386775,4.344460985,4.802080096,0.208569156,2019-09-09 14:00:00
17007,16.80227199,4.366859265,4.786103443,0.002301157,2019-09-09 15:00:00
17008,16.79470813,4.394055483,4.78280931,0.0,2019-09-09 16:00:00
17009,16.78655635,4.338111158,4.77689935,0.0,2019-09-09 17:00:00
17010,16.46143661,4.331309598,4.772645504,0.0,2019-09-09 18:00:00
17011,13.30691646,4.327394026,4.762403579,0.0,2019-09-09 19:00:00
17012,16.7521152,4.339439318,4.739061227,0.0,2019-09-09 20:00:00
17013,16.76211209,4.356735639,4.729203131,0.129129526,2019-09-09 21:00:00
17014,16.81647046,4.380732616,4.755308434,0.061168258,2019-09-09 22:00:00
17015,16.66482484,4.372771427,4.753721817,0.006909915,2019-09-09 23:00:00
17016,12.44291917,4.37029399,4.754202742,0.0,2019-09-10 00:00:00
17017,12.46702862,4.37185079,4.751803735,0.0,2019-09-10 01:00:00
17018,12.49070482,4.369034796,4.750928196,0.0,2019-09-10 02:00:00
17019,12.48093502,4.360091169,4.754593345,0.0,2019-09-10 03:00:00
17020,12.47030704,4.36056449,4.74773581,0.0,2019-09-10 04:00:00
17021,12.47110726,4.307665155,4.743400288,0.0,2019-09-10 05:00:00
17022,12.43356609,4.226825179,4.748825787,0.041107643,2019-09-10 06:00:00
17023,15.26390314,4.239145578,4.753548026,0.102704241,2019-09-10 07:00:00
17024,16.81353742,4.242847822,4.752437734,0.049817955,2019-09-10 08:00:00
17025,16.85989941,4.2292314,4.752815439,0.141489082,2019-09-10 09:00:00
17026,16.85241414,4.241911294,4.760802743,0.200239433,2019-09-10 10:00:00
17027,16.85971687,4.239373266,4.778934142,0.013699681,2019-09-10 11:00:00
17028,16.81655908,4.266496846,4.795713803,0.037032562,2019-09-10 12:00:00
17029,16.82043006,4.305408071,4.787398731,0.001442819,2019-09-10 13:00:00
17030,16.79816025,4.254114403,4.784186827,0.145399011,2019-09-10 14:00:00
17031,16.80734473,4.24915462,4.779415451,0.012038405,2019-09-10 15:00:00
17032,16.78419393,4.24851812,4.77239497,0.0,2019-09-10 16:00:00
17033,16.77920574,4.243663633,4.771631495,0.0,2019-09-10 17:00:00
17034,16.7827277,4.302622226,4.764862933,0.0,2019-09-10 18:00:00
17035,16.79860219,4.273945385,4.762465551,0.0,2019-09-10 19:00:00
17036,14.5459678,4.25074576,4.755833191,0.0,2019-09-10 20:00:00
17037,13.20174951,4.237848015,4.751656516,0.0,2019-09-10 21:00:00
17038,13.22243838,4.18655406,4.749913576,0.0,2019-09-10 22:00:00
17039,13.21361321,4.180866314,4.746784037,0.0,2019-09-10 23:00:00
17040,15.86594294,4.240952788,4.748494097,0.083722298,2019-09-11 00:00:00
17041,16.80265341,4.219601216,4.744593657,0.015382216,2019-09-11 01:00:00
17042,16.78801709,4.184255796,4.736308522,0.003205793,2019-09-11 02:00:00
17043,14.81182857,4.182677362,4.730009692,0.0,2019-09-11 03:00:00
17044,12.4594086,4.19221355,4.730680322,0.0,2019-09-11 04:00:00
17045,12.45002429,4.192171579,4.733992893,0.074410728,2019-09-11 05:00:00
17046,15.86744911,4.224630383,4.7418042,0.197178033,2019-09-11 06:00:00
17047,16.78299194,4.232881241,4.741137202,0.0,2019-09-11 07:00:00
17048,16.80551762,4.197345099,4.742949664,0.197525985,2019-09-11 08:00:00
17049,16.80734529,4.20105838,4.754366436,0.089347435,2019-09-11 09:00:00
17050,16.80260427,4.20663958,4.772792211,0.275769286,2019-09-11 10:00:00
17051,16.81950879,4.215782129,4.791486194,0.133629277,2019-09-11 11:00:00
17052,16.82547854,4.223910495,4.820256006,0.018265818,2019-09-11 12:00:00
17053,14.41577289,4.282392042,4.813968338,0.0,2019-09-11 13:00:00
17054,12.39240121,4.241632296,4.802348614,1.352922738,2019-09-11 14:00:00
17055,15.41944565,4.224079623,4.790694321,1.038114725,2019-09-11 15:00:00
17056,16.79935889,4.22599181,4.785083789,0.0,2019-09-11 16:00:00
17057,16.81214094,4.234551739,4.78069377,0.060625915,2019-09-11 17:00:00
17058,16.80527301,4.246590252,4.778372838,0.050463056,2019-09-11 18:00:00
17059,16.82268657,4.297105165,4.77042637,0.068730345,2019-09-11 19:00:00
17060,16.8134551,4.2556586,4.763986941,0.060344085,2019-09-11 20:00:00
17061,16.81666669,4.243503369,4.759017587,0.119385508,2019-09-11 21:00:00
17062,16.20009477,4.237476877,4.744799542,0.0,2019-09-11 22:00:00
17063,12.44464612,4.236719397,4.748622274,0.0,2019-09-11 23:00:00
17064,12.44323492,4.245304183,4.748249915,0.0,2019-09-12 00:00:00
17065,12.43560417,4.306170346,4.745768879,0.0,2019-09-12 01:00:00
17066,12.43367705,4.275097345,4.740265145,0.0,2019-09-12 02:00:00
17067,12.42754982,4.253189377,4.739050046,0.0,2019-09-12 03:00:00
